district,Location,full_Location,lon,lat,candidate,votes,party,Rank
074 Oakville,1320 Cornwall Road,1320 Cornwall Road; Oakville; Ontario; Canada,-79.66387767982414,43.47356634415392,GPO,153,GPO,4.0
074 Oakville,HERITAGE GLEN PUBLIC SCHOOL,HERITAGE GLEN PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.74220870556996,43.4315635,Others,186,,
074 Oakville,HOLY FAMILY C.E.S.,HOLY FAMILY C.E.S.; Oakville; Ontario; Canada,-79.687715,43.481911,Others,142,,
074 Oakville,IROQUOIS RIDGE COMMUNITY CENTRE,IROQUOIS RIDGE COMMUNITY CENTRE; Oakville; Ontario; Canada,-79.70120718704354,43.48810695,Others,126,,
074 Oakville,IROQUOIS RIDGE HIGH SCHOOL,IROQUOIS RIDGE HIGH SCHOOL; Oakville; Ontario; Canada,-79.69884236736546,43.4893703,Others,86,,
074 Oakville,JAMES W. HILL P.S.,JAMES W. HILL P.S.; Oakville; Ontario; Canada,-79.666672,43.447436,Others,217,,
074 Oakville,JEAN AND HOWARD CAINE APARTMENTS,JEAN AND HOWARD CAINE APARTMENTS; Oakville; Ontario; Canada,-79.66618102870184,43.44678095,Others,17,,
074 Oakville,JOHN R. RHODES RESIDENCE,JOHN R. RHODES RESIDENCE; Oakville; Ontario; Canada,-79.666672,43.447436,Others,34,,
074 Oakville,JOSHUA CREEK PUBLIC SCHOOL,JOSHUA CREEK PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.69758034210341,43.49926335,Others,122,,
074 Oakville,JOSHUA'S CREEK ARENA,JOSHUA'S CREEK ARENA; Oakville; Ontario; Canada,-79.681013,43.495225,Others,111,,
074 Oakville,MAPLE GROVE P.S.,MAPLE GROVE P.S.; Oakville; Ontario; Canada,-79.651298,43.473282,Others,92,,
074 Oakville,MUNN'S PUBLIC SCHOOL,MUNN'S PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.7091849054978,43.46604715,Others,139,,
074 Oakville,NEW CENTRAL PUBLIC SCHOOL,NEW CENTRAL PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.66154811735981,43.45393225,Others,84,,
074 Oakville,OAKRIDGE HEIGHTS CONDOMINIUM - 60,OAKRIDGE HEIGHTS CONDOMINIUM - 60; Oakville; Ontario; Canada,-79.666672,43.447436,Others,16,,
074 Oakville,OAKRIDGE HEIGHTS CONDOMINUIM - 40,OAKRIDGE HEIGHTS CONDOMINUIM - 40; Oakville; Ontario; Canada,-79.666672,43.447436,Others,11,,
074 Oakville,OAKRIDGE HEIGHTS CONDOMINUIM - 50,OAKRIDGE HEIGHTS CONDOMINUIM - 50; Oakville; Ontario; Canada,-79.666672,43.447436,Others,17,,
074 Oakville,OAKVILLE SENIOR CITIZENS RESIDENCE,OAKVILLE SENIOR CITIZENS RESIDENCE; Oakville; Ontario; Canada,-79.682093,43.455214,Others,34,,
074 Oakville,OAKVILLE TOWN HALL,OAKVILLE TOWN HALL; Oakville; Ontario; Canada,-79.68764906171216,43.46734365,Others,833,,
074 Oakville,OAKVILLE TRAFALGAR COMMUNITY CENTRE,OAKVILLE TRAFALGAR COMMUNITY CENTRE; Oakville; Ontario; Canada,-79.67374926570358,43.45346475,Others,473,,
074 Oakville,OAKVILLE TRAFALGAR HIGH SCHOOL,OAKVILLE TRAFALGAR HIGH SCHOOL; Oakville; Ontario; Canada,-79.6535531581614,43.4720987,Others,95,,
074 Oakville,OAKWOOD PUBLIC SCHOOL,OAKWOOD PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.68357399951097,43.44741325,Others,187,,
074 Oakville,PILGRIM WOOD PUBLIC SCHOOL,PILGRIM WOOD PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.72847925335698,43.434772800000005,Others,160,,
074 Oakville,QUEEN'S AVENUE RETIREMENT RESIDENCE,QUEEN'S AVENUE RETIREMENT RESIDENCE; Oakville; Ontario; Canada,-79.666672,43.447436,Others,15,,
074 Oakville,RAIN & SENSES - 55 & 65 SPEERS,RAIN & SENSES - 55 & 65 SPEERS; Oakville; Ontario; Canada,-79.6867138,43.4473568,Others,31,,
074 Oakville,REVERA CHURCHILL PLACE,REVERA CHURCHILL PLACE; Oakville; Ontario; Canada,-79.666672,43.447436,Others,0,,
074 Oakville,ROEDEAN CO-OPERATIVE HOMES,ROEDEAN CO-OPERATIVE HOMES; Oakville; Ontario; Canada,-79.666672,43.447436,Others,22,,
074 Oakville,ROYAL CANADIAN LEGION BRANCH 486,ROYAL CANADIAN LEGION BRANCH 486; Oakville; Ontario; Canada,-79.709398,43.467264,Others,140,,
074 Oakville,SHERIDAN PUBLIC SCHOOL,SHERIDAN PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.68993425311018,43.48170055,Others,129,,
074 Oakville,SIR JOHN COLBORNE REC. CENTRE FOR SNR.,SIR JOHN COLBORNE REC. CENTRE FOR SNR.; Oakville; Ontario; Canada,-79.666672,43.447436,Others,162,,
074 Oakville,SIR RICHARD TOWERS,SIR RICHARD TOWERS; Oakville; Ontario; Canada,-79.696777,43.405214,Others,24,,
074 Oakville,SOVEREIGN I,SOVEREIGN I; Oakville; Ontario; Canada,-79.708004,43.400241,Others,14,,
074 Oakville,SOVEREIGN II,SOVEREIGN II; Oakville; Ontario; Canada,-79.708004,43.400241,Others,21,,
074 Oakville,ST. BERNADETTE C.E.S.,ST. BERNADETTE C.E.S.; Oakville; Ontario; Canada,-79.737916,43.429593,Others,124,,
074 Oakville,ST. CUTHBERT'S ANGLICAN CHURCH,ST. CUTHBERT'S ANGLICAN CHURCH; Oakville; Ontario; Canada,-79.6494862,43.4727825,Others,90,,
074 Oakville,ST. DOMINIC CATHOLIC ELEMENTARY SCHOOL,ST. DOMINIC CATHOLIC ELEMENTARY SCHOOL; Oakville; Ontario; Canada,-79.71949684972499,43.400545300000005,Others,226,,
074 Oakville,ST. DOMINIC PARISH,ST. DOMINIC PARISH; Oakville; Ontario; Canada,-79.718803,43.399677,Others,191,,
074 Oakville,ST. JUDE'S ANGLICAN CHURCH,ST. JUDE'S ANGLICAN CHURCH; Oakville; Ontario; Canada,-79.666672,43.447436,Others,77,,
074 Oakville,ST. MARGUERITE D'YOUVILLE SCHOOL,ST. MARGUERITE D'YOUVILLE SCHOOL; Oakville; Ontario; Canada,-79.678184,43.434807,Others,74,,
074 Oakville,ST. MATTHEW C.E.S.,ST. MATTHEW C.E.S.; Oakville; Ontario; Canada,-79.716585,43.440019,Others,127,,
074 Oakville,ST. NICHOLAS C.E.S.,ST. NICHOLAS C.E.S.; Oakville; Ontario; Canada,-79.666672,43.447436,Others,80,,
074 Oakville,ST. VINCENT CATHOLIC ELEMENTARY SCHOOL,ST. VINCENT CATHOLIC ELEMENTARY SCHOOL; Oakville; Ontario; Canada,-79.65615704326345,43.465538,Others,96,,
074 Oakville,SUNNINGDALE PUBLIC SCHOOL,SUNNINGDALE PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.71220403770484,43.45867605,Others,256,,
074 Oakville,SUNRISE SENIOR LIVING OAKVILLE,SUNRISE SENIOR LIVING OAKVILLE; Oakville; Ontario; Canada,-79.666672,43.447436,Others,0,,
074 Oakville,T.A. BLAKELOCK HIGH SCHOOL,T.A. BLAKELOCK HIGH SCHOOL; Oakville; Ontario; Canada,-79.693725,43.419397,Others,87,,
074 Oakville,THE KENSINGTON RETIREMENT RESIDENCE,THE KENSINGTON RETIREMENT RESIDENCE; Oakville; Ontario; Canada,-79.666672,43.447436,Others,3,,
074 Oakville,THE LIGHTHOUSE CONDOS,THE LIGHTHOUSE CONDOS; Oakville; Ontario; Canada,-79.666672,43.447436,Others,37,,
074 Oakville,THE OAKS HALTON C.C #61,THE OAKS HALTON C.C #61; Oakville; Ontario; Canada,-79.666672,43.447436,Others,41,,
074 Oakville,THE SHORES CONDOS HSCC 612,THE SHORES CONDOS HSCC 612; Oakville; Ontario; Canada,-79.666672,43.447436,Others,28,,
074 Oakville,TRAFALGAR LODGE RETIREMENT RESIDENCE,TRAFALGAR LODGE RETIREMENT RESIDENCE; Oakville; Ontario; Canada,-79.666672,43.447436,Others,9,,
074 Oakville,VISTAMERE RETIREMENT RESIDENCE,VISTAMERE RETIREMENT RESIDENCE; Oakville; Ontario; Canada,-79.666672,43.447436,Others,0,,
074 Oakville,W.H. MORDEN PUBLIC SCHOOL,W.H. MORDEN PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.6865214570808,43.4338352,Others,110,,
074 Oakville,WALTON MEMORIAL UNITED CHURCH,WALTON MEMORIAL UNITED CHURCH; Oakville; Ontario; Canada,-79.71326662050407,43.39344765,Others,190,,
074 Oakville,WHITE OAKS SECONDARY SCHOOL,WHITE OAKS SECONDARY SCHOOL; Oakville; Ontario; Canada,-79.70220537159366,43.461924100000005,Others,189,,
074 Oakville,WYNDHAM MANOR,WYNDHAM MANOR; Oakville; Ontario; Canada,-79.67170019236333,43.4526489,Others,7,,
074 Oakville,Ã.Ã.C. SAINTE-MARIE,Ã.Ã.C. SAINTE-MARIE; Oakville; Ontario; Canada,-79.666672,43.447436,Others,148,,
074 Oakville,ÃCOLE PINE GROVE PUBLIC SCHOOL,ÃCOLE PINE GROVE PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.666672,43.447436,Others,98,,
074 Oakville,1320 Cornwall Road,1320 Cornwall Road; Oakville; Ontario; Canada,-79.66387767982414,43.47356634415392,difference,47,,
074 Oakville,ABBEY LANE ELEMENTARY SCHOOL,ABBEY LANE ELEMENTARY SCHOOL; Oakville; Ontario; Canada,-79.666672,43.447436,difference,-90,,
074 Oakville,AMICA BRONTE HARBOUR,AMICA BRONTE HARBOUR; Oakville; Ontario; Canada,-79.703214,43.395417,difference,-6,,
074 Oakville,BIRCH GLEN CO-OP,BIRCH GLEN CO-OP; Oakville; Ontario; Canada,-79.666672,43.447436,difference,3,,
074 Oakville,BRONTE HARBOUR CLUB,BRONTE HARBOUR CLUB; Oakville; Ontario; Canada,-79.71416021502537,43.39340145,difference,-20,,
074 Oakville,BROOKDALE PUBLIC SCHOOL,BROOKDALE PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.70366861460869,43.42462205,difference,-17,,
074 Oakville,CENTRAL WEST SPECIALIZED DEV. SERVICES,CENTRAL WEST SPECIALIZED DEV. SERVICES; Oakville; Ontario; Canada,-79.67795,43.442657,difference,-42,,
074 Oakville,DELMANOR GLEN ABBEY,DELMANOR GLEN ABBEY; Oakville; Ontario; Canada,-79.729894,43.43456,difference,7,,
074 Oakville,EASTVIEW PUBLIC SCHOOL,EASTVIEW PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.70952465379693,43.401299550000005,difference,12,,
074 Oakville,EMPORIUM AT JOSHUA CREEK - 2470,EMPORIUM AT JOSHUA CREEK - 2470; Oakville; Ontario; Canada,-79.666672,43.447436,difference,-14,,
074 Oakville,EMPORIUM AT JOSHUA CREEK - 2480,EMPORIUM AT JOSHUA CREEK - 2480; Oakville; Ontario; Canada,-79.666672,43.447436,difference,-47,,
074 Oakville,ENNISCLARE ON THE LAKE CONDOS - 2170,ENNISCLARE ON THE LAKE CONDOS - 2170; Oakville; Ontario; Canada,-79.772399,43.435567,difference,-29,,
074 Oakville,ENNISCLARE ON THE LAKE CONDOS - 2180,ENNISCLARE ON THE LAKE CONDOS - 2180; Oakville; Ontario; Canada,-79.772399,43.435567,difference,1,,
074 Oakville,ENNISCLARE ON THE LAKE CONDOS - 2185,ENNISCLARE ON THE LAKE CONDOS - 2185; Oakville; Ontario; Canada,-79.772399,43.435567,difference,22,,
074 Oakville,FALGARWOOD PUBLIC SCHOOL,FALGARWOOD PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.6835436347589,43.47932335,difference,9,,
074 Oakville,GLADYS SPEERS PUBLIC  SCHOOL,GLADYS SPEERS PUBLIC  SCHOOL; Oakville; Ontario; Canada,-79.71501894489623,43.4098266,difference,-106,,
074 Oakville,GLEN ABBEY COMMUNITY CENTRE,GLEN ABBEY COMMUNITY CENTRE; Oakville; Ontario; Canada,-79.666672,43.447436,difference,-56,,
074 Oakville,GLEN ABBEY UNITED CHURCH,GLEN ABBEY UNITED CHURCH; Oakville; Ontario; Canada,-79.666672,43.447436,difference,-52,,
074 Oakville,GLEN OAKS CO-OP,GLEN OAKS CO-OP; Oakville; Ontario; Canada,-79.666672,43.447436,difference,10,,
074 Oakville,GRACE LUTHERAN CHURCH,GRACE LUTHERAN CHURCH; Oakville; Ontario; Canada,-79.67597151791895,43.45442245,difference,-26,,
074 Oakville,HERITAGE GLEN PUBLIC SCHOOL,HERITAGE GLEN PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.74220870556996,43.4315635,difference,-178,,
074 Oakville,HOLY FAMILY C.E.S.,HOLY FAMILY C.E.S.; Oakville; Ontario; Canada,-79.687715,43.481911,difference,-116,,
074 Oakville,IROQUOIS RIDGE COMMUNITY CENTRE,IROQUOIS RIDGE COMMUNITY CENTRE; Oakville; Ontario; Canada,-79.70120718704354,43.48810695,difference,-137,,
074 Oakville,IROQUOIS RIDGE HIGH SCHOOL,IROQUOIS RIDGE HIGH SCHOOL; Oakville; Ontario; Canada,-79.69884236736546,43.4893703,difference,-62,,
074 Oakville,JAMES W. HILL P.S.,JAMES W. HILL P.S.; Oakville; Ontario; Canada,-79.666672,43.447436,difference,-94,,
074 Oakville,JEAN AND HOWARD CAINE APARTMENTS,JEAN AND HOWARD CAINE APARTMENTS; Oakville; Ontario; Canada,-79.66618102870184,43.44678095,difference,-1,,
074 Oakville,JOHN R. RHODES RESIDENCE,JOHN R. RHODES RESIDENCE; Oakville; Ontario; Canada,-79.666672,43.447436,difference,13,,
074 Oakville,JOSHUA CREEK PUBLIC SCHOOL,JOSHUA CREEK PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.69758034210341,43.49926335,difference,-366,,
074 Oakville,JOSHUA'S CREEK ARENA,JOSHUA'S CREEK ARENA; Oakville; Ontario; Canada,-79.681013,43.495225,difference,-69,,
074 Oakville,MAPLE GROVE P.S.,MAPLE GROVE P.S.; Oakville; Ontario; Canada,-79.651298,43.473282,difference,-66,,
074 Oakville,MUNN'S PUBLIC SCHOOL,MUNN'S PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.7091849054978,43.46604715,difference,-15,,
074 Oakville,NEW CENTRAL PUBLIC SCHOOL,NEW CENTRAL PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.66154811735981,43.45393225,difference,-116,,
074 Oakville,OAKRIDGE HEIGHTS CONDOMINIUM - 60,OAKRIDGE HEIGHTS CONDOMINIUM - 60; Oakville; Ontario; Canada,-79.666672,43.447436,difference,-18,,
074 Oakville,OAKRIDGE HEIGHTS CONDOMINUIM - 40,OAKRIDGE HEIGHTS CONDOMINUIM - 40; Oakville; Ontario; Canada,-79.666672,43.447436,difference,8,,
074 Oakville,OAKRIDGE HEIGHTS CONDOMINUIM - 50,OAKRIDGE HEIGHTS CONDOMINUIM - 50; Oakville; Ontario; Canada,-79.666672,43.447436,difference,3,,
074 Oakville,OAKVILLE SENIOR CITIZENS RESIDENCE,OAKVILLE SENIOR CITIZENS RESIDENCE; Oakville; Ontario; Canada,-79.682093,43.455214,difference,-18,,
074 Oakville,OAKVILLE TOWN HALL,OAKVILLE TOWN HALL; Oakville; Ontario; Canada,-79.68764906171216,43.46734365,difference,-86,,
074 Oakville,OAKVILLE TRAFALGAR COMMUNITY CENTRE,OAKVILLE TRAFALGAR COMMUNITY CENTRE; Oakville; Ontario; Canada,-79.67374926570358,43.45346475,difference,-51,,
074 Oakville,OAKVILLE TRAFALGAR HIGH SCHOOL,OAKVILLE TRAFALGAR HIGH SCHOOL; Oakville; Ontario; Canada,-79.6535531581614,43.4720987,difference,-141,,
074 Oakville,OAKWOOD PUBLIC SCHOOL,OAKWOOD PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.68357399951097,43.44741325,difference,19,,
074 Oakville,PILGRIM WOOD PUBLIC SCHOOL,PILGRIM WOOD PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.72847925335698,43.434772800000005,difference,-117,,
074 Oakville,QUEEN'S AVENUE RETIREMENT RESIDENCE,QUEEN'S AVENUE RETIREMENT RESIDENCE; Oakville; Ontario; Canada,-79.666672,43.447436,difference,-2,,
074 Oakville,RAIN & SENSES - 55 & 65 SPEERS,RAIN & SENSES - 55 & 65 SPEERS; Oakville; Ontario; Canada,-79.6867138,43.4473568,difference,17,,
074 Oakville,REVERA CHURCHILL PLACE,REVERA CHURCHILL PLACE; Oakville; Ontario; Canada,-79.666672,43.447436,difference,0,,
074 Oakville,ROEDEAN CO-OPERATIVE HOMES,ROEDEAN CO-OPERATIVE HOMES; Oakville; Ontario; Canada,-79.666672,43.447436,difference,-19,,
074 Oakville,ROYAL CANADIAN LEGION BRANCH 486,ROYAL CANADIAN LEGION BRANCH 486; Oakville; Ontario; Canada,-79.709398,43.467264,difference,-67,,
074 Oakville,SHERIDAN PUBLIC SCHOOL,SHERIDAN PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.68993425311018,43.48170055,difference,-30,,
074 Oakville,SIR JOHN COLBORNE REC. CENTRE FOR SNR.,SIR JOHN COLBORNE REC. CENTRE FOR SNR.; Oakville; Ontario; Canada,-79.666672,43.447436,difference,-90,,
074 Oakville,SIR RICHARD TOWERS,SIR RICHARD TOWERS; Oakville; Ontario; Canada,-79.696777,43.405214,difference,-27,,
074 Oakville,SOVEREIGN I,SOVEREIGN I; Oakville; Ontario; Canada,-79.708004,43.400241,difference,-21,,
074 Oakville,SOVEREIGN II,SOVEREIGN II; Oakville; Ontario; Canada,-79.708004,43.400241,difference,-8,,
074 Oakville,ST. BERNADETTE C.E.S.,ST. BERNADETTE C.E.S.; Oakville; Ontario; Canada,-79.737916,43.429593,difference,-79,,
074 Oakville,ST. CUTHBERT'S ANGLICAN CHURCH,ST. CUTHBERT'S ANGLICAN CHURCH; Oakville; Ontario; Canada,-79.6494862,43.4727825,difference,-94,,
074 Oakville,ST. DOMINIC CATHOLIC ELEMENTARY SCHOOL,ST. DOMINIC CATHOLIC ELEMENTARY SCHOOL; Oakville; Ontario; Canada,-79.71949684972499,43.400545300000005,difference,-69,,
074 Oakville,ST. DOMINIC PARISH,ST. DOMINIC PARISH; Oakville; Ontario; Canada,-79.718803,43.399677,difference,-200,,
074 Oakville,ST. JUDE'S ANGLICAN CHURCH,ST. JUDE'S ANGLICAN CHURCH; Oakville; Ontario; Canada,-79.666672,43.447436,difference,-17,,
074 Oakville,ST. MARGUERITE D'YOUVILLE SCHOOL,ST. MARGUERITE D'YOUVILLE SCHOOL; Oakville; Ontario; Canada,-79.678184,43.434807,difference,-184,,
074 Oakville,ST. MATTHEW C.E.S.,ST. MATTHEW C.E.S.; Oakville; Ontario; Canada,-79.716585,43.440019,difference,-44,,
074 Oakville,ST. NICHOLAS C.E.S.,ST. NICHOLAS C.E.S.; Oakville; Ontario; Canada,-79.666672,43.447436,difference,-154,,
074 Oakville,ST. VINCENT CATHOLIC ELEMENTARY SCHOOL,ST. VINCENT CATHOLIC ELEMENTARY SCHOOL; Oakville; Ontario; Canada,-79.65615704326345,43.465538,difference,-86,,
074 Oakville,SUNNINGDALE PUBLIC SCHOOL,SUNNINGDALE PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.71220403770484,43.45867605,difference,-62,,
074 Oakville,SUNRISE SENIOR LIVING OAKVILLE,SUNRISE SENIOR LIVING OAKVILLE; Oakville; Ontario; Canada,-79.666672,43.447436,difference,0,,
074 Oakville,T.A. BLAKELOCK HIGH SCHOOL,T.A. BLAKELOCK HIGH SCHOOL; Oakville; Ontario; Canada,-79.693725,43.419397,difference,-59,,
074 Oakville,THE KENSINGTON RETIREMENT RESIDENCE,THE KENSINGTON RETIREMENT RESIDENCE; Oakville; Ontario; Canada,-79.666672,43.447436,difference,-8,,
074 Oakville,THE LIGHTHOUSE CONDOS,THE LIGHTHOUSE CONDOS; Oakville; Ontario; Canada,-79.666672,43.447436,difference,-14,,
074 Oakville,THE OAKS HALTON C.C #61,THE OAKS HALTON C.C #61; Oakville; Ontario; Canada,-79.666672,43.447436,difference,-27,,
074 Oakville,THE SHORES CONDOS HSCC 612,THE SHORES CONDOS HSCC 612; Oakville; Ontario; Canada,-79.666672,43.447436,difference,-39,,
074 Oakville,TRAFALGAR LODGE RETIREMENT RESIDENCE,TRAFALGAR LODGE RETIREMENT RESIDENCE; Oakville; Ontario; Canada,-79.666672,43.447436,difference,-12,,
074 Oakville,VISTAMERE RETIREMENT RESIDENCE,VISTAMERE RETIREMENT RESIDENCE; Oakville; Ontario; Canada,-79.666672,43.447436,difference,0,,
074 Oakville,W.H. MORDEN PUBLIC SCHOOL,W.H. MORDEN PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.6865214570808,43.4338352,difference,-101,,
074 Oakville,WALTON MEMORIAL UNITED CHURCH,WALTON MEMORIAL UNITED CHURCH; Oakville; Ontario; Canada,-79.71326662050407,43.39344765,difference,-35,,
074 Oakville,WHITE OAKS SECONDARY SCHOOL,WHITE OAKS SECONDARY SCHOOL; Oakville; Ontario; Canada,-79.70220537159366,43.461924100000005,difference,21,,
074 Oakville,WYNDHAM MANOR,WYNDHAM MANOR; Oakville; Ontario; Canada,-79.67170019236333,43.4526489,difference,-2,,
074 Oakville,Ã.Ã.C. SAINTE-MARIE,Ã.Ã.C. SAINTE-MARIE; Oakville; Ontario; Canada,-79.666672,43.447436,difference,29,,
074 Oakville,ÃCOLE PINE GROVE PUBLIC SCHOOL,ÃCOLE PINE GROVE PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.666672,43.447436,difference,-123,,
074 Oakville,1320 Cornwall Road,1320 Cornwall Road; Oakville; Ontario; Canada,-79.66387767982414,43.47356634415392,winner,LIB,,
074 Oakville,ABBEY LANE ELEMENTARY SCHOOL,ABBEY LANE ELEMENTARY SCHOOL; Oakville; Ontario; Canada,-79.666672,43.447436,winner,PCP,,
074 Oakville,AMICA BRONTE HARBOUR,AMICA BRONTE HARBOUR; Oakville; Ontario; Canada,-79.703214,43.395417,winner,PCP,,
074 Oakville,BIRCH GLEN CO-OP,BIRCH GLEN CO-OP; Oakville; Ontario; Canada,-79.666672,43.447436,winner,LIB,,
074 Oakville,BRONTE HARBOUR CLUB,BRONTE HARBOUR CLUB; Oakville; Ontario; Canada,-79.71416021502537,43.39340145,winner,PCP,,
074 Oakville,BROOKDALE PUBLIC SCHOOL,BROOKDALE PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.70366861460869,43.42462205,winner,PCP,,
074 Oakville,CENTRAL WEST SPECIALIZED DEV. SERVICES,CENTRAL WEST SPECIALIZED DEV. SERVICES; Oakville; Ontario; Canada,-79.67795,43.442657,winner,PCP,,
074 Oakville,DELMANOR GLEN ABBEY,DELMANOR GLEN ABBEY; Oakville; Ontario; Canada,-79.729894,43.43456,winner,LIB,,
074 Oakville,EASTVIEW PUBLIC SCHOOL,EASTVIEW PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.70952465379693,43.401299550000005,winner,LIB,,
074 Oakville,EMPORIUM AT JOSHUA CREEK - 2470,EMPORIUM AT JOSHUA CREEK - 2470; Oakville; Ontario; Canada,-79.666672,43.447436,winner,PCP,,
074 Oakville,EMPORIUM AT JOSHUA CREEK - 2480,EMPORIUM AT JOSHUA CREEK - 2480; Oakville; Ontario; Canada,-79.666672,43.447436,winner,PCP,,
074 Oakville,ENNISCLARE ON THE LAKE CONDOS - 2170,ENNISCLARE ON THE LAKE CONDOS - 2170; Oakville; Ontario; Canada,-79.772399,43.435567,winner,PCP,,
074 Oakville,ENNISCLARE ON THE LAKE CONDOS - 2180,ENNISCLARE ON THE LAKE CONDOS - 2180; Oakville; Ontario; Canada,-79.772399,43.435567,winner,LIB,,
074 Oakville,ENNISCLARE ON THE LAKE CONDOS - 2185,ENNISCLARE ON THE LAKE CONDOS - 2185; Oakville; Ontario; Canada,-79.772399,43.435567,winner,LIB,,
074 Oakville,FALGARWOOD PUBLIC SCHOOL,FALGARWOOD PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.6835436347589,43.47932335,winner,LIB,,
074 Oakville,GLADYS SPEERS PUBLIC  SCHOOL,GLADYS SPEERS PUBLIC  SCHOOL; Oakville; Ontario; Canada,-79.71501894489623,43.4098266,winner,PCP,,
074 Oakville,GLEN ABBEY COMMUNITY CENTRE,GLEN ABBEY COMMUNITY CENTRE; Oakville; Ontario; Canada,-79.666672,43.447436,winner,PCP,,
074 Oakville,GLEN ABBEY UNITED CHURCH,GLEN ABBEY UNITED CHURCH; Oakville; Ontario; Canada,-79.666672,43.447436,winner,PCP,,
074 Oakville,GLEN OAKS CO-OP,GLEN OAKS CO-OP; Oakville; Ontario; Canada,-79.666672,43.447436,winner,LIB,,
074 Oakville,GRACE LUTHERAN CHURCH,GRACE LUTHERAN CHURCH; Oakville; Ontario; Canada,-79.67597151791895,43.45442245,winner,PCP,,
074 Oakville,HERITAGE GLEN PUBLIC SCHOOL,HERITAGE GLEN PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.74220870556996,43.4315635,winner,PCP,,
074 Oakville,HOLY FAMILY C.E.S.,HOLY FAMILY C.E.S.; Oakville; Ontario; Canada,-79.687715,43.481911,winner,PCP,,
074 Oakville,IROQUOIS RIDGE COMMUNITY CENTRE,IROQUOIS RIDGE COMMUNITY CENTRE; Oakville; Ontario; Canada,-79.70120718704354,43.48810695,winner,PCP,,
074 Oakville,IROQUOIS RIDGE HIGH SCHOOL,IROQUOIS RIDGE HIGH SCHOOL; Oakville; Ontario; Canada,-79.69884236736546,43.4893703,winner,PCP,,
074 Oakville,JAMES W. HILL P.S.,JAMES W. HILL P.S.; Oakville; Ontario; Canada,-79.666672,43.447436,winner,PCP,,
074 Oakville,JEAN AND HOWARD CAINE APARTMENTS,JEAN AND HOWARD CAINE APARTMENTS; Oakville; Ontario; Canada,-79.66618102870184,43.44678095,winner,PCP,,
074 Oakville,JOHN R. RHODES RESIDENCE,JOHN R. RHODES RESIDENCE; Oakville; Ontario; Canada,-79.666672,43.447436,winner,LIB,,
074 Oakville,JOSHUA CREEK PUBLIC SCHOOL,JOSHUA CREEK PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.69758034210341,43.49926335,winner,PCP,,
074 Oakville,JOSHUA'S CREEK ARENA,JOSHUA'S CREEK ARENA; Oakville; Ontario; Canada,-79.681013,43.495225,winner,PCP,,
074 Oakville,MAPLE GROVE P.S.,MAPLE GROVE P.S.; Oakville; Ontario; Canada,-79.651298,43.473282,winner,PCP,,
074 Oakville,MUNN'S PUBLIC SCHOOL,MUNN'S PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.7091849054978,43.46604715,winner,PCP,,
074 Oakville,NEW CENTRAL PUBLIC SCHOOL,NEW CENTRAL PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.66154811735981,43.45393225,winner,PCP,,
074 Oakville,OAKRIDGE HEIGHTS CONDOMINIUM - 60,OAKRIDGE HEIGHTS CONDOMINIUM - 60; Oakville; Ontario; Canada,-79.666672,43.447436,winner,PCP,,
074 Oakville,OAKRIDGE HEIGHTS CONDOMINUIM - 40,OAKRIDGE HEIGHTS CONDOMINUIM - 40; Oakville; Ontario; Canada,-79.666672,43.447436,winner,LIB,,
074 Oakville,OAKRIDGE HEIGHTS CONDOMINUIM - 50,OAKRIDGE HEIGHTS CONDOMINUIM - 50; Oakville; Ontario; Canada,-79.666672,43.447436,winner,LIB,,
074 Oakville,OAKVILLE SENIOR CITIZENS RESIDENCE,OAKVILLE SENIOR CITIZENS RESIDENCE; Oakville; Ontario; Canada,-79.682093,43.455214,winner,PCP,,
